trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1990,False,"{'a': 0.2, 'e': 0.0003505525268826324}",30,14,30.47704028966053,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1991,False,"{'a': 0.2, 'e': 0.0003491531174598264}",25,4,29.58619287742082,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1992,False,"{'a': 0.2, 'e': 0.00034775929449434775}",20,11,18.654531674574052,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.2, 'e': 0.0003463710356850004}",20,5,22.842012912665574,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'a': 0.2, 'e': 0.00034498831881961335}",25,14,21.49701583867292,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.2, 'e': 0.00034361112177468714}",20,5,29.189194380362785,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.2, 'e': 0.0003422394225150394}",30,13,33.84144912500527,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.2, 'e': 0.000340873199093453}",30,18,22.62593314609755,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.2, 'e': 0.00033951242965032436}",25,13,20.656171149062633,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.2, 'e': 0.0003381570924133128}",30,13,26.012716467153858,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2000,False,"{'a': 0.2, 'e': 0.0003368071656969941}",20,0,31.354892612761525,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2001,False,"{'a': 0.2, 'e': 0.00033546262790251185}",20,14,13.57620102414779,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2002,False,"{'a': 0.2, 'e': 0.0003341234575172319}",20,14,12.524226258740018,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.2, 'e': 0.0003327896331144009}",20,11,17.17436625406083,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2004,False,"{'a': 0.2, 'e': 0.0003314611333527992}",25,11,25.909381327729427,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.2, 'e': 0.00033013793697640227}",25,12,23.53871112662629,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.2, 'e': 0.00032882002281403995}",20,8,21.40244052299773,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.2, 'e': 0.0003275073697790569}",20,12,13.079466375455581,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2008,False,"{'a': 0.2, 'e': 0.0003261999568689777}",20,14,9.804804209136064,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2009,False,"{'a': 0.2, 'e': 0.0003248977631651674}",20,0,35.89103188561511,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2010,False,"{'a': 0.2, 'e': 0.00032360076783249887}",30,11,30.25472445553955,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2011,False,"{'a': 0.2, 'e': 0.00032230895011901855}",35,18,28.586278174385377,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.2, 'e': 0.00032102228935561663}",20,14,13.913571051025869,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2013,False,"{'a': 0.2, 'e': 0.0003197407649556929}",20,15,9.387253358243056,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.2, 'e': 0.00031846435641482904}",20,7,22.23301167925961,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.2, 'e': 0.00031719304331046227}",25,2,36.502219633353114,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2016,False,"{'a': 0.2, 'e': 0.00031592680530155527}",20,8,22.51662574487128,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2017,False,"{'a': 0.2, 'e': 0.00031466562212827234}",25,5,32.79207960712142,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.2, 'e': 0.00031340947361165684}",25,20,9.208756295012375,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2019,False,"{'a': 0.2, 'e': 0.0003121583396533052}",20,14,11.224274418777803,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2020,False,"{'a': 0.2, 'e': 0.00031091220023504745}",25,16,14.932626609378953,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.2, 'e': 0.0003096710354186262}",25,20,11.997257222497215,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'a': 0.2, 'e': 0.00030843482534537745}",20,5,23.530636789245026,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2023,False,"{'a': 0.2, 'e': 0.0003072035502359147}",30,16,25.735463429353246,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2024,False,"{'a': 0.2, 'e': 0.0003059771903898094}",20,4,30.820809555466713,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.2, 'e': 0.0003047557261852779}",30,10,32.529953685283914,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2026,False,"{'a': 0.2, 'e': 0.0003035391380788668}",25,0,35.289256344652685,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2027,False,"{'a': 0.2, 'e': 0.0003023274066051399}",20,4,27.360080917816067,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.2, 'e': 0.00030112051237636886}",30,13,33.3333022137863,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.2, 'e': 0.0002999184360822198}",20,0,25.672525095821047,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2030,False,"{'a': 0.2, 'e': 0.0002987211584894463}",35,13,38.04732434182559,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.2, 'e': 0.0002975286604415808}",30,13,31.33439102413285,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.2, 'e': 0.0002963409228586302}",25,10,24.622268416778468,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2033,False,"{'a': 0.2, 'e': 0.0002951579267367673}",35,19,29.62519739010697,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.2, 'e': 0.0002939796531480283}",20,12,16.335805768074927,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2035,False,"{'a': 0.2, 'e': 0.00029280608324001184}",20,10,17.748828113973808,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.2, 'e': 0.0002916371982355737}",20,11,14.391076669926871,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2037,False,"{'a': 0.2, 'e': 0.00029047297943252847}",25,6,27.56765733509953,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.2, 'e': 0.0002893134082033514}",20,16,7.46896333366888,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2039,False,"{'a': 0.2, 'e': 0.0002881584659948776}",25,13,23.839554695702738,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.2, 'e': 0.0002870081343280071}",25,15,19.249448389583836,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'a': 0.2, 'e': 0.0002858623947974087}",20,3,30.49216828069899,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2042,False,"{'a': 0.2, 'e': 0.0002847212290712249}",25,15,21.65746445225857,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2043,False,"{'a': 0.2, 'e': 0.0002835846188907809}",20,10,17.750344177603576,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.2, 'e': 0.0002824525460702889}",30,17,21.89331401904125,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2045,False,"{'a': 0.2, 'e': 0.00028132499249655966}",20,6,22.666888758918834,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2046,False,"{'a': 0.2, 'e': 0.000280201940128712}",20,8,20.711178125951214,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2047,False,"{'a': 0.2, 'e': 0.0002790833709978836}",20,2,23.134992475420795,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2048,False,"{'a': 0.2, 'e': 0.00027796926720694535}",20,16,10.387449016594271,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2049,False,"{'a': 0.2, 'e': 0.00027685961093021247}",20,10,15.85310103056212,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2050,False,"{'a': 0.2, 'e': 0.0002757543844131608}",20,13,13.647111810408386,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2051,False,"{'a': 0.2, 'e': 0.00027465356997214254}",20,16,10.746598140388702,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2052,False,"{'a': 0.2, 'e': 0.0002735571499941026}",20,15,9.447863137864115,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2053,False,"{'a': 0.2, 'e': 0.0002724651069362989}",25,10,27.74752661873795,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2054,False,"{'a': 0.2, 'e': 0.0002713774233260188}",25,17,16.9646885777875,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2055,False,"{'a': 0.2, 'e': 0.00027029408176030087}",25,6,30.02104836385924,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2056,False,"{'a': 0.2, 'e': 0.00026921506490565784}",20,13,12.528117244079358,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2057,False,"{'a': 0.2, 'e': 0.0002681403554977965}",30,14,29.37265953793294,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.2, 'e': 0.00026706993634134304}",25,13,24.70207803493383,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2059,False,"{'a': 0.2, 'e': 0.000266003790309569}",25,11,24.71501804458631,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2060,False,"{'a': 0.2, 'e': 0.0002649419003441147}",30,15,28.433352008646263,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2061,False,"{'a': 0.2, 'e': 0.00026388424945471793}",30,15,24.499150728333206,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2062,False,"{'a': 0.2, 'e': 0.0002628308207189415}",20,11,16.432354779513695,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2063,False,"{'a': 0.2, 'e': 0.00026178159728190416}",25,10,27.768626551209625,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2064,False,"{'a': 0.2, 'e': 0.00026073656235600797}",20,6,23.420820338914783,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2065,False,"{'a': 0.2, 'e': 0.00025969569922067187}",30,17,27.530938094963183,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2066,False,"{'a': 0.2, 'e': 0.0002586589912220635}",20,16,8.232905548124403,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2067,False,"{'a': 0.2, 'e': 0.00025762642177283227}",20,7,22.252546737949736,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2068,False,"{'a': 0.2, 'e': 0.00025659797435184585}",25,14,22.94626594870313,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2069,False,"{'a': 0.2, 'e': 0.0002555736325039232}",30,23,12.61950993497691,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2070,False,"{'a': 0.2, 'e': 0.00025455337983957285}",20,12,16.69090414008521,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2071,False,"{'a': 0.2, 'e': 0.0002535372000347304}",25,7,31.655863557093426,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2072,False,"{'a': 0.2, 'e': 0.00025252507683049685}",25,14,22.27777724166836,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2073,False,"{'a': 0.2, 'e': 0.0002515169940328803}",30,13,30.235240411056687,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2074,False,"{'a': 0.2, 'e': 0.00025051293551253386}",25,15,17.85864627641505,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2075,False,"{'a': 0.2, 'e': 0.0002495128852044995}",20,15,10.37278405218884,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2076,False,"{'a': 0.2, 'e': 0.00024851682710795185}",25,0,41.9484307643133,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2077,False,"{'a': 0.2, 'e': 0.00024752474528593957}",25,18,14.92489260427666,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2078,False,"{'a': 0.2, 'e': 0.00024653662386513197}",25,13,24.59738505820455,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2079,False,"{'a': 0.2, 'e': 0.0002455524470355661}",20,10,18.415453528479667,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2080,False,"{'a': 0.2, 'e': 0.00024457219905039127}",25,6,30.752187276618585,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2081,False,"{'a': 0.2, 'e': 0.0002435958642256188}",25,17,13.751741823488352,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2082,False,"{'a': 0.2, 'e': 0.00024262342693987017}",30,22,12.224670396014428,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2083,False,"{'a': 0.2, 'e': 0.00024165487163412902}",20,0,30.5626309446496,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2084,False,"{'a': 0.2, 'e': 0.0002406901828114893}",20,11,18.272484868436916,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2085,False,"{'a': 0.2, 'e': 0.0002397293450369093}",30,16,27.157006665352174,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2086,False,"{'a': 0.2, 'e': 0.00023877234293696414}",20,8,16.41814001595932,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2087,False,"{'a': 0.2, 'e': 0.00023781916119959933}",25,15,19.470297664952874,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2088,False,"{'a': 0.2, 'e': 0.0002368697845738876}",20,16,6.8753677844981755,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2089,False,"{'a': 0.2, 'e': 0.0002359241978697823}",25,11,23.982371391243696,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2090,False,"{'a': 0.2, 'e': 0.000234982385957876}",25,7,33.80263965879771,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2091,False,"{'a': 0.2, 'e': 0.00023404433376915794}",20,4,28.042055207382198,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2092,False,"{'a': 0.2, 'e': 0.00023311002629477272}",30,22,15.548550699744862,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2093,False,"{'a': 0.2, 'e': 0.00023217944858578167}",20,10,19.97671203835058,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2094,False,"{'a': 0.2, 'e': 0.00023125258575292114}",25,16,15.413740516619132,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2095,False,"{'a': 0.2, 'e': 0.00023032942296636566}",25,11,23.799517228686028,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2096,False,"{'a': 0.2, 'e': 0.00022940994545549173}",25,16,21.342295159706858,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2097,False,"{'a': 0.2, 'e': 0.00022849413850863917}",25,9,24.597758382970046,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2098,False,"{'a': 0.2, 'e': 0.0002275819874728769}",25,12,25.767376420624377,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2099,False,"{'a': 0.2, 'e': 0.00022667347775376967}",35,16,31.472742498547937,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2100,False,"{'a': 0.2, 'e': 0.0002257685948151422}",20,16,6.000379486073052,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2101,False,"{'a': 0.2, 'e': 0.0002248673241788482}",20,5,22.147610462420925,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2102,False,"{'a': 0.2, 'e': 0.00022396965142453782}",25,11,26.626493593774264,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2103,False,"{'a': 0.2, 'e': 0.00022307556218942862}",20,11,15.787323296733472,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2104,False,"{'a': 0.2, 'e': 0.00022218504216807344}",20,8,20.557006943354086,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2105,False,"{'a': 0.2, 'e': 0.00022129807711213288}",20,14,11.172440281476533,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2106,False,"{'a': 0.2, 'e': 0.00022041465283014714}",20,11,15.129038071692587,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.2, 'e': 0.00021953475518730848}",25,13,20.486186128207038,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2108,False,"{'a': 0.2, 'e': 0.00021865837010523663}",20,7,24.49695646182806,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2109,False,"{'a': 0.2, 'e': 0.00021778548356175115}",30,13,32.40051455147048,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.2, 'e': 0.00021691608159064878}",20,6,23.729963198023352,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2111,False,"{'a': 0.2, 'e': 0.0002160501502814794}",30,15,23.49131101371743,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2112,False,"{'a': 0.2, 'e': 0.0002151876757793232}",20,8,22.010844129994602,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2113,False,"{'a': 0.2, 'e': 0.00021432864428457053}",25,14,19.908226016938105,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2114,False,"{'a': 0.2, 'e': 0.00021347304205269875}",20,14,12.635812984203993,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2115,False,"{'a': 0.2, 'e': 0.0002126208553940539}",35,18,29.425601861547204,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2116,False,"{'a': 0.2, 'e': 0.00021177207067363092}",25,15,20.506750254620275,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2117,False,"{'a': 0.2, 'e': 0.0002109266743108569}",20,8,22.271291174056543,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2118,False,"{'a': 0.2, 'e': 0.0002100846527793716}",25,13,24.061009174559985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2119,False,"{'a': 0.2, 'e': 0.00020924599260681222}",20,8,22.447687345109955,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2120,False,"{'a': 0.2, 'e': 0.00020841068037459883}",30,10,34.74774275959927,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2121,False,"{'a': 0.2, 'e': 0.00020757870271771752}",30,15,23.07029873724543,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2122,False,"{'a': 0.2, 'e': 0.0002067500463245077}",25,16,15.347858104107047,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2123,False,"{'a': 0.2, 'e': 0.0002059246979364501}",30,19,20.397489088730186,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2124,False,"{'a': 0.2, 'e': 0.00020510264434795255}",20,0,26.700460765899496,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2125,False,"{'a': 0.2, 'e': 0.0002042838724061401}",20,9,20.853968794734335,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2126,False,"{'a': 0.2, 'e': 0.00020346836901064417}",25,11,28.778550203819933,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2127,False,"{'a': 0.2, 'e': 0.00020265612111339273}",20,12,13.307523333287495,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2128,False,"{'a': 0.2, 'e': 0.0002018471157184028}",30,24,8.606008685365678,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2129,False,"{'a': 0.2, 'e': 0.00020104133988157045}",20,13,14.068745686450239,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2130,False,"{'a': 0.2, 'e': 0.00020023878071046507}",20,10,14.553674396788368,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2131,False,"{'a': 0.2, 'e': 0.00019943942536412282}",20,8,19.88549171215707,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2132,False,"{'a': 0.2, 'e': 0.00019864326105284078}",25,18,13.784617471694284,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2133,False,"{'a': 0.2, 'e': 0.00019785027503797364}",25,13,22.676396319411356,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2134,False,"{'a': 0.2, 'e': 0.00019706045463172792}",30,19,18.60278542920966,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2135,False,"{'a': 0.2, 'e': 0.00019627378719696024}",30,16,29.04777911477341,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2136,False,"{'a': 0.2, 'e': 0.0001954902601469746}",25,8,30.39190921724763,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2137,False,"{'a': 0.2, 'e': 0.00019470986094532206}",20,12,14.33726222330087,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2138,False,"{'a': 0.2, 'e': 0.00019393257710559848}",20,9,20.890143902138213,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2139,False,"{'a': 0.2, 'e': 0.00019315839619124547}",25,14,20.097154472114884,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2140,False,"{'a': 0.2, 'e': 0.0001923873058153526}",30,13,30.158086629388272,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2141,False,"{'a': 0.2, 'e': 0.00019161929364045703}",30,19,23.106886497783844,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2142,False,"{'a': 0.2, 'e': 0.00019085434737834724}",20,8,20.695254384488663,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.2, 'e': 0.0001900924547898674}",20,16,6.9676809293581,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2144,False,"{'a': 0.2, 'e': 0.0001893336036847195}",20,10,19.362810397818738,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2145,False,"{'a': 0.2, 'e': 0.0001885777819212697}",20,13,10.952504196013667,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2146,False,"{'a': 0.2, 'e': 0.00018782497740635362}",30,19,23.577433716299737,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2147,False,"{'a': 0.2, 'e': 0.00018707517809508266}",30,20,20.020777172855308,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2148,False,"{'a': 0.2, 'e': 0.00018632837199065246}",30,12,34.574074495763696,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2149,False,"{'a': 0.2, 'e': 0.00018558454714414914}",30,16,24.935451173949144,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2150,False,"{'a': 0.2, 'e': 0.00018484369165435927}",30,0,45.191602368469404,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2151,False,"{'a': 0.2, 'e': 0.0001841057936675792}",20,10,19.635108815410373,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2152,False,"{'a': 0.2, 'e': 0.00018337084137742506}",20,13,15.066451161227622,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2153,False,"{'a': 0.2, 'e': 0.0001826388230246452}",20,9,22.51891539982549,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2154,False,"{'a': 0.2, 'e': 0.00018190972689693005}",25,20,12.180781529748332,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2155,False,"{'a': 0.2, 'e': 0.00018118354132872598}",25,7,33.70379593748376,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2156,False,"{'a': 0.2, 'e': 0.0001804602547010481}",20,7,21.095917357925465,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2157,False,"{'a': 0.2, 'e': 0.0001797398554412956}",20,15,7.694789955037176,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2158,False,"{'a': 0.2, 'e': 0.0001790223320230646}",25,15,19.307310082318978,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2159,False,"{'a': 0.2, 'e': 0.00017830767296596477}",30,12,31.112849538655613,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2160,False,"{'a': 0.2, 'e': 0.00017759586683543664}",25,11,23.821722673604487,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2161,False,"{'a': 0.2, 'e': 0.0001768869022425666}",30,14,23.846614187669875,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2162,False,"{'a': 0.2, 'e': 0.00017618076784390568}",30,17,23.693017365417397,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2163,False,"{'a': 0.2, 'e': 0.00017547745234128913}",35,23,21.235539059220294,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2164,False,"{'a': 0.2, 'e': 0.00017477694448165355}",20,5,-15.480089917389556,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
2165,False,"{'a': 0.2, 'e': 0.00017407923305685826}",25,15,19.811236085000544,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2166,False,"{'a': 0.2, 'e': 0.00017338430690350557}",25,18,14.668713625614263,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2167,False,"{'a': 0.2, 'e': 0.00017269215490276187}",35,19,31.970396990676957,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2168,False,"{'a': 0.2, 'e': 0.00017200276598018107}",35,9,49.90983380597277,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2169,False,"{'a': 0.2, 'e': 0.0001713161291055253}",20,2,29.335071160931836,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2170,False,"{'a': 0.2, 'e': 0.00017063223329259}",30,19,23.689746883420135,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
